listeners,toptags,song_name,main_artist_name
138815.0,Southern Rock:100;classic rock:70;70s:36;rock:34;Awesome Guitar Jams:22;blues rock:12;Allman Brothers Band:9;blues:8;Jam:7;Love:6;blues-rock:6;blue sky:6;summer:5;happy:4;guitar:4;relaxing:4;country rock:4;jamband:4;songs with colors in their titles:4;pop:3;classic:3;folk:3;album rock:3;beautiful:3;jazz fusion:3;Mellow:3;jam band:3;guitar virtuoso:3;rock band:3;morning songs:3;Jam Bands:3;Guitar Gods:3;slide guitar blues:3;allman brothers:3;rock band dlc:3;Jamminest jam that ever jammed a jam:3;abb:3;slgdm:3;seen live:2;jazz:2;soul:2;60s:2;favorite songs:2;hard rock:2;favorites:2;solo:2;country-rock:2;americana:2;soft rock:2;feel good:2;party:2;pretty:2;smooth:2;Alt-country:2;slide guitar:2;California:2;bluegrass:2;good:2;love songs:2;live:2;classic country:2;rock n roll:2;rocknroll:2;holy shit:2;optimistic:2;Beach:2;hippie:2;radio paradise:2;radioparadise:2;Fave:2;10 of 10 stars:2;sunday morning:2;colours:2;america:2;birds:2;astronomy:2;1972:2;happiness:2;eddie:2;southern:2;chillax:2;stoned:2;Modern Blues:2;Boogie Rock:2;Orgasmic:2;college memories:2;tasty guitar licks and riffs:2;blue light rain:2;allmans:2;Guitar Solo:2;jamming:2;star:2;Morning music:2;5 Star:2;songs that make me happy:2;some favorites:2;road trips:2;duane allman:2;tantotempotaste:2;open:2;,blue sky,the allman brothers band
138173.0,chillout:100;lounge:45;electronic:35;downtempo:30;chill:25;trip-hop:19;electronica:18;groove armada:17;ambient:12;dance:7;chill out:6;smooth:5;jazzyindezone:5;trip hop:4;relaxing:4;easy listening:3;acid jazz:3;groove:3;Mellow:3;chilled:3;Love it:3;tantotempotaste:3;ambient chill:3;female vocalists:2;other:2;downbeat:2;House:2;beautiful:2;night:2;introspective:2;chill-out:2;female vocal:2;Beach:2;relax:2;Drum  Bass:2;Top Gear:2;sexy rhythm:2;groovy-chill:2;trancendence:2;bobcaygeonlove:2;Disco:1;nu jazz:1;seen live:1;indie:1;classic:1;instrumental:1;british:1;alternative:1;singer-songwriter:1;electro:1;happy:1;calm:1;Love:1;industrial:1;electro house:1;Awesome:1;melodic:1;bass:1;Dreamy:1;90s:1;morning:1;atmospheric:1;sunday:1;download:1;summer:1;melancholy:1;Chillosophy:1;2007:1;favourite:1;elektro:1;triphop:1;loved:1;cool:1;00s:1;Favorite:1;melody:1;Cerebral:1;groovesalad:1;wow:1;sweet:1;design:1;sunset:1;ZicCool:1;magic:1;heard on last-fm 09:1;on my ipod:1;Summery:1;10 of 10 stars:1;Good Stuff:1;Faves:1;university:1;evening:1;ElectronicaDance:1;unknown:1;chillax:1;flow:1;zicunder:1;zicelectro:1;world beat:1;metro downtempo:1;,inside my mind (blue skies),groove armada
137762.0,country:100;male country:27;summer songs:16;kickass american country:16;Jake owen:14;favorite country:14;modern country:11;Love:6;beer drinking:6;Todays Country:6;country classic:6;favorites:3;Fox:3;Driving:3;summer:3;fun:3;great song:3;Uplifting:3;male vocalists:3;country rock:3;new country:3;Favorite:3;drinking:3;road trip:3;hurt:3;i love him:3;10s:3;Faves:3;<3:3;horses:3;riding:3;taylor swift:3;drinking song:3;good song:3;my favorite:3;My Country:3;dance off:3;country favs:3;spooning music:3;lake house:3;fun country:3;fuckin great song:3;eyes open:3;fuckin great country:3;summer home:3;Beerdrinking:3;buys:3;malecountry:3;5 times or less:3;jakeowen:3;Off Centre:3;My Country Stuff:3;couuntry:3;lol  whooo:3;new likeable country:3;add to my station:3;favoritecountry:3;Country 2 step:3;barefoot blue jean night:3;blue jean night:3;,barefoot blue jean night,jake owen
136809.0,rock:100;indie:70;britpop:54;90s:42;alternative rock:39;indie rock:39;Stereophonics:29;british:24;alternative:21;british i like:13;Favourites:11;Alternative  Punk:8;welsh:8;wales:8;catchy:6;love at first listen:6;songs about trees:6;Kelly Jones:6;Soundtrack:3;seen live:3;pop:3;indie pop:3;downtempo:3;favorites:3;groove:3;feel good:3;Driving:3;oldies:3;new:3;Fierce:3;fun:3;not bad:3;trees:3;brit rock:3;male vocalists:3;80's:3;fiesta:3;autumn:3;all the best:3;football:3;anthem:3;19:3;Britrock:3;good times:3;favourite tracks:3;my favorite song:3;nostalgia music:3;favoritas:3;Bloody great:3;post-Britpop:3;number songs:3;yolala indie fav:3;top song radio:3;pes 2010:3;songs of the wilderness:3;nu-bluz:3;danny baker:3;cutis-anserina:3;pop - rock:3;Best Songs of the 90s:3;Party-Rockin:3;this is just so cool:3;Kims Top 100:3;temazooooo:3;mistys nostalgia:3;Songs that are great:3;lista:3;Rock i like:3;Excellent Tunes:3;favouriterock:3;natillita:3;ATT:3;have a good time:3;frontloader:3;awake from bright sunshine and this shall be the soundtrack:3;sams bands:3;fifth ave:3;Memorable Tunes:3;kmem00:3;k-autumnradio:3;rock welsh british stereophonics live:3;redfavourites:3;panag:3;songs I need to tag but I dont know where they belong:3;marcela morelo:3;my favs of all time:3;realpunknhardcoreradio:3;Grunge agradable:3;a thousand trees:3;,a thousand trees,stereophonics
136694.0,classic rock:100;70s:83;soft rock:65;rock:57;The Beatles:57;paul mccartney:51;british:30;Wings:22;pop:20;beatles:16;mcartney:14;beatlemania:12;solo beatles:12;favorites:10;pop rock:8;sufu5a:8;chill:6;Progressive rock:6;oldies:6;smooth:6;love song:6;birds:6;1973:6;Bluebird:6;Bluebird - Paul McCartney:6;singer-songwriter:4;acoustic:4;easy listening:4;adult contemporary:4;saxophone:4;Light Rock:4;celeste nostalgia:4;Paul McCartney and Wings:4;melody and harmony:4;70s aor radio:4;seen live:2;jazz vocal:2;alternative rock:2;favorite songs:2;calm:2;Love:2;catchy:2;other:2;guitar:2;lounge:2;england:2;bird:2;g:2;summer:2;Like:2;relaxing:2;band:2;Jazz Rock:2;male vocalist:2;male vocalists:2;live:2;Rock and Roll:2;singer songwriter:2;1970's:2;love songs of the 70s:2;Favorite:2;Favourites:2;freedom:2;Unplugged:2;imemine:2;eclectonia:2;Mare Tranquillitatis:2;wings and feathers:2;poprock:2;70s British Rock:2;Seminal:2;animal songs:2;blue:2;album:2;REM:2;one-word titles:2;soothing:2;close harmony:2;pantera:2;easyrock:2;british rock:2;one-hit wonder:2;s:2;b:2;70's:2;my song:2;song noir:2;Adele:2;grew up on:2;birdcore:2;christophe willem:2;blue songs:2;calma:2;Rock Mix:2;omg so awesome:2;marco78trains favorite songs:2;dreamy sun:2;play it loud loud loud:2;pwsm - color:2;500 essential songs:2;,bluebird,paul mccartney & wings
135682.0,emo:100;alternative:46;taking back sunday:38;seen live:30;rock:30;alternative rock:25;indie:21;punk:17;sad:17;beautiful:17;pop punk:17;favorites:13;Love:13;screamo:13;emocore:13;amazing lyrics:13;acoustic:9;Awesome:9;feel good:9;Mellow:9;punk rock:9;relax:9;songs with colors in their titles:9;I can do and will listen to this song on repeat forever:9;pop:5;Favorite Bands:5;indie rock:5;romantic:5;violin:5;melancholy:5;psych:5;amazing:5;favourite:5;Coldplay:5;heard on Pandora:5;male vocalist:5;gorgeous:5;fav:5;lovely:5;punkish:5;lyrics:5;nostalgia:5;perfect:5;Perfection:5;makes me cry:5;autumn:5;favorite song:5;addicting:5;Emo rock:5;<3:5;22:5;adultery:5;yeah:5;sweetness:5;Favourite bands:5;My Favourites:5;songs that make me happy:5;surprisingly good:5;favourite track:5;break up:5;Slowmantic:5;pulls at the heartstrings:5;less than three:5;awesome artists:5;on repeat:5;tbs:5;sing-along songs:5;if my life was a movie - this would be my soundtrack:5;Otto von Schirach:5;sonic rock:5;nice songs:5;MY FAVES:5;aitch:5;Homework:5;-4:5;Songs to sing at the top of my lungs:5;Altar of the Metal Gods:5;sends shivers down my spine:5;one of my favourites:5;goku:5;lyrical love:5;life is better acoustic:5;aitchsonic:5;punk alternative:5;dramatic rock:5;Altar of the Metal Gods Black Metal:5;blast it:5;twisting heartache into fine little pieces:5;Songs Ive Seen Live:5;best songs i have heard live:5;wanna sing along to:5;Just Chillaxing:5;MOONH8SUN:5;My Top 20 of 2007:5;Altar of the Metal Gods Technical Death Metal:5;i call them VIP:5;,my blue heaven,taking back sunday
134247.0,classic rock:100;rock:97;80s:57;british:35;the rolling stones:30;rolling stones:14;Mellow:12;Stones:10;hard rock:9;soft rock:7;1981:7;house md:7;60s:5;album rock:5;saxophone:5;party:5;male vocalists:5;favorite songs:4;calm:4;Rock  Roll:4;blues:4;great:4;male vocalist:4;rock n roll:4;Favorite:4;Dance-Rock:4;Mellow songs:4;waiting on a friend:4;chillout:2;Classical:2;pop:2;chill:2;70s:2;ambient:2;female vocalists:2;memories:2;Love:2;blues-rock:2;House:2;beautiful:2;sax:2;guitar:2;feel good:2;Tenor Sax:2;Driving:2;peaceful:2;late night:2;oldies:2;chilled:2;relaxing:2;nice:2;garage:2;cool:2;good:2;great lyrics:2;Rock and Roll:2;country rock:2;british invasion:2;Ballad:2;top 40:2;Baladas:2;chill out:2;lovely:2;tagged:2;english:2;2006:2;Down:2;8 of 10 stars:2;freedom:2;makes me cry:2;Hi:2;radio paradise:2;radioparadise:2;personal favourites:2;chillin:2;eclectonia:2;poprock:2;stonedbeat:2;Classic British Hard Rock:2;sympathy68:2;4 of 10 stars:2;feelgood:2;Feel Good Music:2;ballads:2;nocturnal:2;elton john:2;Phil Collins:2;Slow Rock:2;positive:2;the word wait:2;best songs ever:2;rock ballads:2;missing you:2;Holly:2;british rock:2;sax solo:2;the best:2;early mtv years:2;my life:2;Good Track:2;,waiting on a friend,the rolling stones
133752.0,Progressive rock:100;classic rock:52;rock:45;hard rock:37;Rush:24;70s:10;Canadian:10;rock band 2:9;Progressive:8;prog rock:5;neil peart:5;metal:5;Alex Lifeson:5;canada:4;trees:4;rock band:4;libertarian:4;Geddy Lee:4;classic:3;epic:3;loved:3;prog:2;favorites:2;Symphonic Rock:2;guitar:2;art rock:2;great:2;political:2;amazing:2;rock n roll:2;8 of 10 stars:2;favorite tracks:2;Favourite Songs:2;synth rock:2;progressive classic rock:2;hemispheres:2;slgdm:2;Karaoke Chris:2;Rush The Trees:2;seen live:1;jazz:1;80s:1;favorite songs:1;revolution:1;Progressive metal:1;energy:1;album rock:1;soft rock:1;arena rock:1;RockPop:1;beautiful:1;Awesome:1;bass:1;synth:1;vocals:1;male vocal:1;angry:1;class:1;1978:1;Prodigy:1;Psychedelic Rock:1;percussion:1;Uplifting:1;good:1;live:1;great lyrics:1;inspirational:1;class struggle:1;Prog-Rock:1;Ballad:1;best song ever:1;corny:1;chicago:1;Favorite:1;brilliant:1;1970s:1;lyrics:1;unique sound:1;Geeky:1;nerdy:1;childhood:1;politics:1;Rammstein:1;Power Trio:1;10 of 10 stars:1;6 of 10 stars:1;21:1;Tears for Fears:1;listening:1;heavy prog:1;tasty guitar licks and riffs:1;my loved tracks:1;alt:1;funny lyrics:1;Great Intro:1;70s progressive rock:1;loved tracks:1;Canadian rock:1;most loved:1;Great Bassplayer:1;,the trees,rush
133434.0,punk rock:100;punk:83;melodic hardcore:57;hardcore:48;hardcore punk:40;rock:31;Rise Against:18;chillout:9;Favourite Songs:9;Punk-Rock:9;metalcore:5;alternative:5;american:5;00s:5;love at first listen:5;8 of 10 stars:5;gute laune:5;sample:5;hard core:5;American Beauty:5;Soundtrack Of My Life:5;fuckin good:5;Mad Caddies:5;songs to listen while drinking beer to make life too awesome:5;vv:5;state:5;lilalaunekatze:5;emo movie nerds:5;revolutions per minute:5;rpm10:5;holy fucking shit american beauty:5;k1r7m:5;,last chance blueprint,rise against
132510.0,folk:100;60s:44;blues:42;singer-songwriter:39;Bob Dylan:28;folk rock:20;acoustic:19;classic rock:17;rock:13;american:13;harmonica:13;1963:13;great lyrics:10;folkrock:10;silly:8;folky:8;guitar:6;cheerful:6;Folk Blues:6;Dylan:6;USA:4;folk-rock:4;blues-rock:4;americana:4;beautiful:4;humor:4;talking blues:4;Love it:4;Kicks ass:4;strange but good:4;vocal:2;classic:2;indie rock:2;favorites:2;soft rock:2;melodic:2;oldies:2;soft:2;poetic:2;fun:2;blues rock:2;funny:2;60's:2;Whiskey:2;short:2;melodic rock:2;6 of 10 stars:2;guitarist:2;acoustic guitar:2;eddie:2;1962:2;lp:2;Songs with names:2;under three minutes:2;name in title:2;genre: folk:2;tune-carrying wordsmiths:2;Austin Loved Tracks:2;-4:2;freakey stylish:2;Robert Allen Zimmerman:2;sweet harmonica:2;ryan beebe:2;mike garlington:2;LIKE BOB EVENTUALLY:2;for winter:2;blyfav:2;makes me whip to it:2;blysax:2;leapsandbounds tapecollection:2;the word blues:2;fill in the blank blues:2;word blues:2;songs with names in title:2;male name in title:2;radio-moonlight-folk rock:2;tag: names:2;genre: folk blues:2;1960s: blues:2;1960s: folk:2;,bob dylan's blues,bob dylan
132389.0,jazz:100;piano:35;instrumental:20;blues:14;jazz piano:11;Classical:8;Windows Vista Sample Music:8;progressive jazz:6;some bullshit I got for free that I feel too guilty to delete for the sake of the artist:6;piano jazz:5;Aaron goldberg:4;jazz fusion:3;Smooth Jazz:3;Fusion:3;lounge:3;relax:3;Love it:3;MP3:3;guitar jazz:3;uptempo:2;metallica:2;thalia:2;jazz music:2;Yeaaaaah:2;Lake of Fire:2;piano modern improv:2;Joanie Madden:2;slgdmjazz:2;,oam's blues,aaron goldberg
131546.0,ambient:100;electronic:36;Soundtrack:30;trainspotting:16;chillout:15;instrumental:14;chill:13;experimental:11;Dreamy:11;Brian Eno:10;beautiful:7;80s:6;british:6;atmospheric:6;ethereal:6;electronica:5;alternative:5;minimal:5;pop:4;rock:4;Experimental Rock:4;genius:4;Mellow:4;british i like:4;eno:4;electro:4;calm:4;relaxing:4;1983:4;eldad666loved:4;Deep Blue Day:4;classic rock:3;70s:3;downtempo:3;Progressive rock:3;happy:3;new age:3;Avant-Garde:3;space:3;art rock:3;ost:3;glam:3;music to fall asleep to:3;sublime and chilled:3;vugube62:3;sebolo90:3;indie:2;classic:2;indie rock:2;singer-songwriter:2;UK:2;new wave:2;psychedelic:2;Soundtracks:2;moody:2;england:2;floating:2;summer:2;avantgarde:2;composer:2;Sleep:2;Meditation:2;spacey:2;glam rock:2;Calming:2;eclectic:2;4:2;relax:2;fav:2;perfect:2;gdchills90s:2;Dream:2;sleepy:2;colours:2;blue:2;meditate:2;piano ambient:2;weightless:2;musicologist:2;critically acclaimed song:2;acclaimed music top 3000 bubbling under:2;,deep blue day,brian eno
131449.0,jazz:100;swing:38;louis armstrong:31;oldies:28;blues:13;armstrong:10;vocal jazz:7;blueberry hill:6;trumpet:4;male vocalists:4;silver apples moon:4;classic:3;Jazz favorites:3;vugube62:3;sebolo90:3;folk:2;dance:2;favorites:2;slow:2;Love:2;acoustic:2;easy listening:2;Mellow:2;cool jazz:2;40s:2;popular:2;food:2;classic jazz:2;Jazz Instrument:2;satchmo:2;Cocktail Music:2;Jazz Vocal Tag:2;Inolvidable S:2;Soundtrack:1;classic rock:1;chillout:1;indie:1;pop:1;rock:1;japanese:1;80s:1;alternative:1;indie pop:1;indie rock:1;sad:1;Progressive rock:1;catchy:1;new wave:1;britpop:1;soft rock:1;romantic:1;cover:1;Voice:1;90s:1;relaxed:1;Big Band:1;atmospheric:1;3:1;Drum and bass:1;american:1;New Orleans:1;bluesy:1;top:1;great:1;relaxing:1;fip:1;loved:1;live:1;vocal harmonies:1;50s:1;Standards:1;rock n roll:1;jazz trumpet:1;mood:1;places:1;4:1;romance:1;Black:1;male vocals:1;all time faves:1;Soundtrack des Lebens:1;eclectonia:1;classica:1;10 of 10 stars:1;6 of 10 stars:1;singalong:1;feelgood:1;music:1;trad jazz:1;Pulp:1;legend:1;horn section:1;close harmony:1;risque:1;jazz vocalists:1;1940s:1;d:1;metro downtempo:1;fallout:1;Happy Music:1;,blueberry hill,louis armstrong
130971.0,indie:100;rock:75;Canadian:50;montreal:50;best of 2014:50;alternative rock:25;indie pop:25;indie rock:25;singer-songwriter:25;Lo-Fi:25;post-punk:25;10s:25;2014:25;captured tracks:25;bubble pop:25;soty:25;Jizz Jazz:25;to na bad:25;pxs friends: loved:25;,blue boy,mac demarco
129320.0,rock:100;classic rock:99;60s:53;the rolling stones:53;blues:46;blues rock:34;blues-rock:20;british:16;hard rock:12;guitar:12;Rock and Roll:10;1968:10;sex:8;rhythm and blues:8;British Blues:8;british rock:8;dirty:6;british invasion:6;8 of 10 stars:6;1960s:6;rolling stones:6;beggars banquet:6;strings organs rubber wind:6;Rock 'n' Roll:4;roots rock:4;Favorite:4;animals:4;badass:4;obscene:4;nice elevator music:4;60s rock:4;gotanygoodmusic:4;songs with animals in title:4;718 Love:4;slgdmblues:4;rock tag:4;fill in the blank blues:4;classic:2;country:2;heavy:2;sexy:2;UK:2;epic:2;fantastic:2;Awesome:2;upbeat:2;favorite albums:2;favourite:2;fip:2;male vocalists:2;live:2;country rock:2;60's:2;Night Music:2;best:2;Favourites:2;Supernatural:2;roadtrip:2;english:2;evil:2;sixties:2;radio paradise:2;radioparadise:2;friendsofthekingofrummelpop:2;stonedbeat:2;british blues rock:2;classic hard rock:2;sympathy68:2;4 of 10 stars:2;Good Stuff:2;extensive vamping:2;major key tonality:2;repetitive melodic phrasing:2;acoustic rhythm piano:2;mixed acoustic and electric instrumentation:2;sleaze:2;Stones:2;metaphors:2;wrong artist:2;best songs ever:2;brian jones:2;allboutguitar:2;blues-based rock:2;swagger:2;attitude:2;Swaggering:2;Hammer:2;explicit lyrics:2;tantotempotaste:2;Best of the best:2;electric guitar riffs:2;Great album:2;The British are coming:2;serious:2;keith richards:2;Keef:2;songs with colors in their titles:2;acclaimed music top 3000:2;mick jagger:2;Cat Songs:2;,stray cat blues,the rolling stones
129304.0,rap:100;Lil Wayne:73;weezy:37;hip hop:28;Hip-Hop:19;urban:19;Gangsta Rap:19;gangsta:19;southern rap:19;rock:10;catchy:10;hiphop:10;Dirty South:10;male vocalists:10;sick beat:10;sampling:10;hott:10;Tag:10;stfu:10;psycho metal:10;rebirth:10;Feel:10;auto-tune:10;Hood:10;schrockstar:10;top25:10;ro:10;lewis black:10;cool and dre:10;lil wayne - on fire:10;Dallas Stars:10;LIL:10;psychometal:10;look behind you:10;crtth:10;My Addictionz:10;cool n dre:10;PSYCHO METAL 4 LIFE:10;PSYCHOPATHIC PSYCHOMETAL:10;Psycho4life:10;Orq:10;liz rodrigues:10;on fire wez:10;prospect1995:10;,on fire,lil' wayne
128594.0,emo:100;screamo:85;rock:73;Senses Fail:52;post-hardcore:49;punk:25;emocore:25;alternative rock:19;alternative:13;punk rock:10;metal:7;seen live:7;hardcore:7;favorites:7;Love:7;pop punk:7;amazing:7;rock band:7;skate:7;post hardcore:7;Love it:7;favorite song:7;Good Stuff:7;Rock Band Network:7;drive thru records:7;Senses Fail- Lady in a Blue Dress:7;indie:4;japanese:4;favorite songs:4;energy:4;Awesome:4;Voice:4;american:4;great:4;favourite:4;Bittersweet:4;nice:4;good:4;heard on Pandora:4;interesting:4;cali:4;Favorite:4;fav:4;hardcore punk:4;perfect:4;angsty:4;fresh:4;hrmm:4;<3:4;new jersey:4;happiness:4;ha:4;reminders:4;loves:4;punk pop:4;my music:4;Goodness:4;geil:4;vagrant records:4;alkaline trio:4;awesomenessss:4;bands ive seen live:4;sing a long:4;electro breaks:4;goods:4;teh sex:4;heard on lastfm:4;nicoleee:4;funeral for a friend:4;loves it:4;songs i never get sick of:4;emo-punk:4;silverstein:4;rockt:4;punk emo:4;the best ever:4;mayday parade:4;good ones:4;need to listen too:4;bands ive seen in concert:4;Current Loves:4;Yo Momma:4;can listen to over and over:4;relateable:4;yoyoyo:4;errrja:4;only ok:4;nice emo songs:4;likey:4;In My CAR:4;fav jams man:4;duh:4;fideist:4;I LOVE SENSES FAIL:4;okiedokie:4;psh memoirs:4;Senses Fail - Lady in the blue dress:4;senses fail - lady in a blue dress:4;hmmmn not sure:4;dannyboys favourites:4;,lady in a blue dress,senses fail
126900.0,classic rock:100;60s:77;rock:55;folk rock:55;folk:44;folk-rock:16;woodstock:16;1969:13;soft rock:10;csn:10;70s:7;acoustic:7;easy listening:7;guitar:7;oldies:7;male vocalists:7;crosby stills and nash:7;pop:5;favorites:5;60's:5;hippie:5;crosby:5;CSNY:5;british:4;singer-songwriter:4;epic:4;american:4;Mellow:4;amazing:4;harmony:4;Rock and Roll:4;singer songwriter:4;folkrock:4;Favorite:4;colors:4;Love it:4;perfect songs:4;close harmony:4;over 5 minutes long:4;woodstock 1969:4;Judy Blue Eyes:4;Crosby Stills and Nash 1969:4;Soundtrack:2;test:2;chill:2;classic:2;USA:2;happy:2;album rock:2;chamber pop:2;blues:2;other:2;beautiful:2;Awesome:2;vocals:2;male vocal:2;atmospheric:2;3:2;Like:2;poetic:2;west coast:2;Calming:2;percussion:2;great song:2;live:2;not indie:2;vocal harmonies:2;hand claps:2;country rock:2;rock n roll:2;4:2;top 40:2;Acapella:2;hippies:2;historical:2;inspiring:2;personal favourites:2;eclectonia:2;sing along:2;Radio Music:2;Top2000:2;seventies:2;Favourite Songs:2;Supergroup:2;Seminal:2;story songs:2;Flower Power:2;hippie rock:2;handclaps:2;Faves:2;lush:2;old:2;names:2;clap:2;8:2;judy collins:2;Stills and Nash:2;lala:2;summertime:2;lp:2;,suite: judy blue eyes,"crosby, stills & nash"
126843.0,jazz:100;female vocalists:36;blues:31;billie holiday:29;30s:22;vocal jazz:13;jazz vocal:7;oldies:5;blue moon:5;swing:5;jazzy:4;Standards:4;standard:3;female vocal:3;pop:2;classic:2;Love:2;female vocalist:2;50s:2;jazz vocalists:2;All time favourites:2;Beelloved:2;1930s:2;cold case:2;Billie:2;women in jazz:2;lekkere jazz:2;Jazz Vocal Tag:2;,blue moon,billie holiday
126229.0,female vocalists:100;pop:73;Sarah McLachlan:50;singer-songwriter:49;Canadian:30;Mellow:22;alternative:19;female vocalist:19;rock:18;folk:18;soft rock:14;piano:13;female:12;Favorite:12;beautiful:10;Adult Alternative:10;favorites:9;World on Fire:9;sad:7;00s:7;chillout:5;Bittersweet:5;relaxing:5;relax:5;new wave:4;easy listening:4;2003:4;political:4;soft:4;heard on Pandora:4;lovely:4;alias:4;girl music that rocks:4;Sarah McLachclan:4;indie:3;vocal:3;folk-rock:3;Alternative  Punk:3;night:3;favourite:3;Coldplay:3;female vocals:3;celtic:3;popular:3;life:3;politics:3;female singer-songwriters:3;tantotempotaste:3;My Favs:3;political and social commentary:3;play back my heart:3;Sarah McLachlan - World on Fire:3;Soundtrack:2;seen live:2;chanson:2;jazz:2;chill:2;soul:2;favorite songs:2;emo:2;indie pop:2;albums I own:2;downtempo:2;calm:2;Love:2;acoustic:2;world:2;romantic:2;new age:2;Awesome:2;groove:2;guitar:2;electric guitar:2;haunting:2;3:2;pretty:2;great:2;Sleep:2;1:2;Favorite Artists:2;Like:2;amazing:2;nostalgic:2;melancholic:2;alt folk:2;Calming:2;great song:2;Smooth Jazz:2;australia:2;loved:2;good:2;guilty pleasure:2;bliss:2;live:2;buy:2;alternative pop:2;singer-songwriters:2;female artists:2;hot:2;female vocal:2;,world on fire,sarah mclachlan
