main_artist_id,main_artist_name,popularity,song_id,song_length,song_name
1ybAN3utgdoUL1MUCtH4QM,tennis,44,4NycjftFBqKHOmBmZcbxry,208453,fields of blue
6bvzW28MI89yFg4k5NTkR3,rbl posse,44,4uNFNCCK5O3mtUJ6gcW9Gx,226066,blue bird
6JpZEemWmunccsrHXFUOgi,tony allen,44,6NZL5erQOkJoodfY6B73kY,377453,on fire
0gLjJuczGWhqKVMmVpIT52,turnover,44,4vUyUbCuI4YuMqtoBZXF0K,248397,disintegration
29YJnMJ7MoLKPM04siMnP5,coffey anderson,44,4CYCVvHCqDRtuqJfdPjmEx,169344,bud light blue
438JBZR1AR0l04AzcYW9gy,harold melvin & the blue notes,44,2gSBJPEjYoj6UhsI25TC8r,517706,i miss you
5Ob0YymCzwXl4VlkxrJgQ5,samuel larsen,44,37h0EKOWMvJOq8iThp1tmO,194048,blue
6XwcepfAsPhrvwziGxhwju,pretty ricky,44,7hgarGQjSCzqDvLM7qofy4,306912,"puddles (feat. baby blue, spectacular, slickem & pleasure p)"
5goS0v24Fc1ydjCKQRwtjM,johann strauss ii,44,3bbllENA9LfkdwbEj8U73g,526560,the blue danube
0yBtAMQcMkaPJA9z9J6xGl,lucky guitar,44,32Ixig83vw2h6uPtYW0Ijf,130768,blue metal
6guTJsgPymDUVfqDJyz5UG,galaxie 500,44,0DXsPlfQtOQBFbL0wAaOn6,229813,blue thunder
3NR7hAacOhmcztWvD7vJfS,sickick,44,7KimHRHd6xN2kbDqU8AXUX,241415,world on fire
7jefIIksOi1EazgRTfW2Pk,electric light orchestra,44,6ERo8kpCGTbCEWHWyZQOJ7,331573,fire on high
1WvvwcQx0tj6NdDhZZ2zZz,future islands,44,32Duv9PrKsXcxT1mZntNcL,195200,the great fire
3crnzLy8R4lVwaigKEOz7V,e-40,44,28Uhz4rNjTKvsLCf5KcO5G,276586,707
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,44,6JVmWFHarvs7g5TGuPHmZj,378493,after the smoke clears
6uothxMWeLWIhsGeF7cyo4,enya,44,5kKhYu3EfmwuOFjMp4IQcG,259933,the memory of trees - instrumental
4Cqia9vrAbm7ANXbJGXsTE,slash,44,6LbRIYk8qZFftEa5Yu2gpJ,296706,bent to fly
6uothxMWeLWIhsGeF7cyo4,enya,44,59FzvTbXeHaF2POKmoMr3k,289800,china roses
4Cqia9vrAbm7ANXbJGXsTE,slash,44,5BrQMw5Xy8OU8a1qQGGv8Y,254026,dirty girl
0uOUEsjCUSv2YvZmZtmBsX,psymbionic,44,4azS6pLFrZUNN3Nn297fGk,223500,one thing (feat. cristina soto) - bassnectar remix
0X380XXQSNBYuleKzav5UO,nine inch nails,44,7vJhzndiXkZtsrt75htrqP,349633,burning bright (field on fire)
5iqStkZi6QmG8sgQZQrfGN,danielle bradbery,44,5ShHJVNEZuMahwJlNUMEfl,216973,put your records on - the voice performance
1eiIIImNeUj3vpaocWqoOf,high on fire,44,33XdEVFV3YFrKQ0y99t6Sf,171160,rumors of war
0RpddSzUHfncUWNJXKOsjy,neon trees,44,4CM00vRilanLnW0FZNVUdQ,197680,teenager in love
3qPpwz6S0CbgMz9cGtn02l,bryan john appleby,44,3fz1cmsAHfr4GMhBh65SyX,248786,honey jars
5FsfZj0Mp6YwEWytuJUcWt,jinsang,44,79xwhJNJXNFEAEBRK0QW9T,96524,trees
0u3d5PM2FuEuG5QuUdt8mT,hands like houses,44,1R3Fzbh3n1UdJdsC1jmpvd,299613,a fire on a hill
3DiDSECUqqY1AuBP8qtaIa,alicia keys,44,55do1f4mkLfM314tQDlyfw,187013,not even the king
5n71fmAB8Un2IfAPn64erN,from first to last,44,6k7SAxbxJkg7evt4CaCPtm,244212,dead trees
01QTIT5P1pFP3QnnFSdsJf,lupe fiasco,43,1fNpOEgu770UrRTzeVsKZT,279973,streets on fire
3DiDSECUqqY1AuBP8qtaIa,alicia keys,43,6o7wI6gmY7nmqOy5tAL5fq,226026,listen to your heart
5Ayl2bJtN5mdCsxZoxs9n1,collie buddz,43,1ZkvL3L3enGbC538AIn889,159549,blue dreamz
5PqyUCb74JCPduh1k69CKB,silver trees,43,1uKyFRejlTrO838RMVyYiV,198973,close your eyes
4TMHGUX5WI7OOm53PqSDAT,grateful dead,43,0r9ZSCNXKinpOBUl943m3l,940426,"fire on the mountain - live at barton hall, cornell university, ithaca, ny 5/8/77"
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,43,0UGfIKjEOJpdBqzVlNHBbb,192738,miffed
04RtvnUz0XrUbUZzOA8ZoW,sugarcult,43,1ZiQSh857sjgpXEiGW6GDR,179240,she's the blade
7dr3cSEOIZ6tBrm4y1wsnr,dr. octagon,43,1xQ1v0xnKgZyQX90f75bKt,197400,blue flowers
1xU878Z1QtBldR7ru9owdU,phoenix,43,6ayQqGsXx1jxDiEku4V9Gg,169800,on fire
6pDRa5fS3myWSP0fpIUcNl,evans blue,43,16Hs7E81IguR8ICCsAXXhR,218760,the future in the end
6TcnmlCSxihzWOQJ8k0rNS,third eye blind,43,29edGmNPbEZXFAxa4bu2ze,291373,wounded - 2008 version
4noqLU403F1QDR5cggn9ch,dj hotday,43,3tUw18bcWoRnTgcgfb2ZXq,133694,knock on wood
0Kekt6CKSo0m5mivKcoH51,sergei rachmaninoff,43,5uVTvL2iGw42HhdM2R8Nhk,902880,"piano concerto no. 3 in d minor, op. 30: i. allegro"
79JJCxCCfJ8HufX6w8q2k4,damien jurado,43,7oHCMx8VBJ4t9EpEcZzw1c,205106,everything trying
3634pboiWrEMkmIrpuqf1I,lost in the trees,43,0k2n5AdmLm5BhV6whSAzsn,333546,neither here nor there
1YSA4byX5AL1zoTsSTlB03,turnpike troubadours,43,2Ed2l31pnYh2gfptoOC4kk,203880,blue star
7eaa5bidliPI0djFYv166f,magic giant,43,7CtooqNtwlrReYp3yllVfk,215963,set on fire - demo
4eRHp7ZSqhigkQ25BNYxR7,nigel male,43,337PRw0oocaNbBKnfQQKGp,60029,blue burlesque
6yqadcG6z5djW3lDuP7Abh,lyrica anderson,43,5Z10UtI67JyDWmNEPg2ZYQ,183925,on fire
3grHWM9bx2E9vwJCdlRv9O,kenny chesney,43,37aEhg7uQhRjIzpyU6PXQP,204196,old blue chair
3yVB4N2PhQy60dAxzCoNdQ,'come from away' company,43,27fahUgDyUtRvQDrnqnBsG,188160,darkness and trees
1xD85sp0kecIVuMwUHShxs,twin peaks,43,6N99swNmAmBQu96WbtAVk8,210947,sun and the trees
0h9IuyuhaLBJWOpebvgTk5,earl st. clair,43,0ZvAs48ODuP2CNVU6oMomy,232773,man on fire
4MnZkh4dpNmTMPxkl4Ev5L,symphony x,43,0BDR9WboMttcSnsZMkchsA,355053,set the world on fire (the lie of lies)
2QoU3awHVdcHS8LrZEKvSM,wilco,43,41c6R2RLOiO0tglrV7Uxr2,202826,sky blue sky
4xSQ9zt3zGyyiCXazv4mhf,steve brian,43,736HjGKzNELHlsBt0Lg2TR,159382,the faded red & blue (asot 830)
2SmjZ060s1uBMud6afmImP,sha na na,43,4HiQL3u4HtsyLf7FUGtJfO,143400,blue moon
40EY46F3cuJVyIBUSbTy2s,r100,43,27IZpQvKUStdrTloFgWgRw,213600,powder blue
0rG0AZBscc8S8q1ahIsasI,juvenile,43,0rNEqhPY3PeLQEe4yICPUk,297200,juvenile on fire
6O7MpKrY91vlCd4Osi6XKs,black veil brides,43,5MyF6rE2YPIoet2DG1R6tl,219266,set the world on fire
3DiDSECUqqY1AuBP8qtaIa,alicia keys,43,1cjasBke0KVEj9rltg49SM,274053,when it's all over
5LHRHt1k9lMyONurDHEdrp,tyga,43,1r87g2f2tacJ7m9YcwjJJk,185945,word on the street
3DiDSECUqqY1AuBP8qtaIa,alicia keys,43,5oBaKT5xC8Qjr1E5xIGQGa,248573,one thing
2sNHl4oXsU0DVTy9u1otGt,birdtalker,43,5igrAKYGCpB81myxGig5Mw,318828,blue healer
5n71fmAB8Un2IfAPn64erN,from first to last,43,6wJ2OqBOseeOqE9tnnCb5G,220049,ride the wings of pestilence
1eiIIImNeUj3vpaocWqoOf,high on fire,43,540qE0xZwwYZnnSJhURKuJ,503800,snakes for the divine
2848adRcxvgWNRcz1g1tQD,felly,43,4lA9SWKT7Uw2dQIm5NpCJY,126133,blue velour
6k8x9QgjJkEQ1xRIDYa0tU,chad brownlee,43,1cZn0Wi3jY1s0kbmo3MFaR,191578,somethin' we shouldn't do
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,43,4haHeKboMsBXVcHSy0zJAW,469826,solstice
6Piel9jEbV4Qb18Yw1B2dI,state of mind,42,0Cj60CwgHbzMKXwNwIejin,207000,city on fire - dirty edit
4FtSnMlCVxCswABUmdhwpm,carly simon,42,6b7l3YWWWUcxJZVETEKBVc,150040,devoted to you
3crnzLy8R4lVwaigKEOz7V,e-40,42,2qd43OayNp1lLlrFMzCnmU,203360,money sack
4Ki9oFarfgc2BQa6zbT8DK,mike slap,42,4gYOUXGwrShdPUs3g06pH1,204800,blue blue blue
4QQgXkCYTt3BlENzhyNETg,"earth, wind & fire",42,1364cfVtDUV74zIeMl6ydQ,273680,on your face
0RpddSzUHfncUWNJXKOsjy,neon trees,42,0SYmopoLdGk2H7HkocNfC8,223280,"lessons in love (all day, all night)"
1sX1MkGoDKuMzzhaALPFyZ,jason boland & the stragglers,42,2aYLDRT1RyTgYgDo1b0Kzt,241973,comal county blue
2qvP9yerCZCS0U1gZU8wYp,two steps from hell,42,16JkANrD41BxKgTfSjB9Tm,178874,colin frake
3DiDSECUqqY1AuBP8qtaIa,alicia keys,42,7wMPExYjxfDzu4SWDUt7dQ,387826,101
0RpddSzUHfncUWNJXKOsjy,neon trees,42,1xeajfojcwacJV6YrzvVu1,229813,in the next room
0rvjqX7ttXeg3mTy8Xscbt,journey,42,2NdqB637XfMGdsx1uJVyFi,240693,don't be down on me baby
6gc5W9gHfK3K0dNh7mnAgZ,pindle trees,42,0Xh5Vj9TbFufR8Vmk2LE6H,328500,in the wind
33kge1mmCkHoYWJ4kJe6BC,the black atlantic,42,3uduVZV4fVaXOQcPw8DaC8,96487,baiulus
6VDdCwrBM4qQaGxoAyxyJC,cold war kids,42,6nUjHZ93o0bNcyTa6Cr674,213893,royal blue
68tKVjVvcqUfKFFLr2j0Ek,emarosa,42,5hrZ5uYcLaFDWFMNnwJmHK,163039,blue
4lrOh2SR7H3guHky2lAYOk,mother nature sound fx,42,19Z12iKnGDu5e1MXndHnhk,146668,rain birds and trees
3kjuyTCjPG1WMFCiyc5IuB,arcade fire,42,2JLB47ezMiBYWA0ORdqz7m,268133,deep blue
2cnMpRsOVqtPMfq7YiFE6K,van halen,42,6Acw8q4nBEPLQFNOjb9j4O,180853,on fire - 2015 remastered version
6cN5TvotJoRbhYHoCHw8BI,smoke trees,42,49WEan850BnKQuJJ22NAIE,125250,solis
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,42,3an4AA3vBuzfdyyQF4nsvF,267200,swallowing teeth
6uothxMWeLWIhsGeF7cyo4,enya,42,1n8TznpKI6KjOsk8eRU2u2,299666,pax deorum
3Ukr3Ufjg8ygRJv7Ww887f,screaming trees,42,6zRRsltnNfYPB2gZu4oIPb,290066,dying days
6cN5TvotJoRbhYHoCHw8BI,smoke trees,42,6gOJydNAUzhzoFwBed50cz,59179,anos luz lado à lado
22bE4uQ6baNwSHPVcDxLCe,the rolling stones,42,1g7NuHCYVpOhRSCL6ujZOG,187306,blue and lonesome
6cN5TvotJoRbhYHoCHw8BI,smoke trees,42,0aXUN54RhPEF6Kfk8NTcvZ,91500,nuts
1SlPJ2l80sMnCHpz1wB8nT,blue scholars,42,3C1EQ6svPHTu33UblXARAK,336000,no rest for the weary
4cmA2QDPdzh8W2ytpyUGes,young scooter,42,2lFNM8c0LxoWgNhwvUkEZT,202448,streets on fire
3DiDSECUqqY1AuBP8qtaIa,alicia keys,41,4qbucOk69GoJdBCWFfHPhk,237333,limitedless
2Fj3NrXksGtHlhMvjjVyOI,black taxi,41,6Rpp0HMWpLvi9jBiwYngCZ,234733,house on fire - bonus track
10Z7WzKMeIdNBKexi1YarP,fame on fire,41,4avFp7p88Y3Yqms0aJLOcZ,226542,24k magic (feat. staykeen)
5ZbRDyTYX4HhXveONcZQn2,mystery skulls,41,1kNJ53y5wUO77OD6Czxdcg,144533,on fire
67hfytTAzQss4yKmdV0h49,bella ferraro,41,4tLBp1HnrrCvbJbeD4g0f3,205413,set me on fire
53RsXctnNmj9oKXvcbvzI2,alexisonfire,41,4nRO24HUeh7dNcg5fu63vt,236573,boiled frogs
6O7MpKrY91vlCd4Osi6XKs,black veil brides,41,5WaMnDTih6kMkfFbzo7q3u,210120,ritual
4zLYrCC0iBYDV8QmEYzUFS,t-connection,41,03tsfMHX6RlbuQIxakteUp,249720,groove to get down
6S58b0fr8TkWrEHOH4tRVu,switchfoot,41,1HTNd7iD21O7dyNcE85oku,282080,on fire
2qvP9yerCZCS0U1gZU8wYp,two steps from hell,41,3TosqIHIt17ZpzqKtmMwCp,119428,fire mountain
1yawxcvEJTTtsz2aX3yruE,rilan & the bombardiers,41,4Ovp4WeGTvWPbtODJIcyYA,251031,walking on fire
3eqjTLE0HfPfh78zjh6TqT,bruce springsteen,41,1PuHLoIL9LTev7T5ONv5zI,243106,streets of fire
4Td7DjmnDqvSDBHtuJomoF,popeska,41,0Ldj1WgCXX6GUmJG8AqNkr,221250,on fire
55Aa2cqylxrFIXC767Z865,lil wayne,41,50mX6QmpQX4cCsRYJ9fGM3,248240,on fire
4rz2tC50x5eTVrzQ0QCvm2,electric punanny,41,5dJKOSWwzQWTHALPfetGJA,201394,gymnastics on fire (feat. the.wav)
6GfiCQDFYANz5wUkSmb3Dr,thousand foot krutch,41,6CHmPcd0X85BWVVFfHjYVI,228320,set me on fire
10Z7WzKMeIdNBKexi1YarP,fame on fire,41,76u6nY7ipDR8K3yANsu7O5,211034,for you
1uNFoZAHBGtllmzznpCI3s,justin bieber,41,3eYnKe0LhQA1B5HEkQaRTP,215160,the christmas song (chestnuts roasting on an open fire)
0RpddSzUHfncUWNJXKOsjy,neon trees,41,5CQbLFwqLuGVqpiXApTVBY,306906,first things first
0RpddSzUHfncUWNJXKOsjy,neon trees,41,6Tg1j7uoHfAl16bbPNC8Gc,218546,sins of my youth
5PqyUCb74JCPduh1k69CKB,silver trees,41,1Q5MuCPmJp1GXCQNRvdZcx,241571,away from you
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,41,7I71BIqkXKsVI4Dq6JHU4c,168740,how this came to be
3tnwxF4S1AA8x7nhPwLYY8,ashton edminster,41,5UQWcrjEY7BRYydYO4qOOT,253422,shades of blue
3Ukr3Ufjg8ygRJv7Ww887f,screaming trees,41,0donjzZGsCA2PfPUA4EdMN,273813,shadow of the season
4hf3caW9H8uFwwbv5pFjcg,jake bugg,41,49GcrMRqATMe072aJ8xgzI,208106,indigo blue
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,41,238fv8we4yuwuw71KLgcpQ,363280,the giving tree
6b3cJ1tRus6XTFhPyWPftb,shane moyer,41,0wXAOUlQ2xTJMNwvmPsT7p,239243,burn trees
4M6SYbj2q4kUUrz9zKVqKZ,between the trees,41,46o5BKMiTWgBlRvyM0VGcA,241520,we can try
0RpddSzUHfncUWNJXKOsjy,neon trees,41,6MLuGGBIYvnXOr86YwQOuz,201453,love in the 21st century
3yVB4N2PhQy60dAxzCoNdQ,'come from away' company,41,45kgznK2dCoCfhIXhanR1y,104293,darkness and trees - reprise
08ct2eZF5lUPdJpHwNKWof,hootie & the blowfish,41,6LxdD5p7EX9rTPcOqfmFtq,279720,not even the trees
0Xn4iSM6rXebCl4Ub50RFN,taken by trees,41,4GElozlTNCq5Q16Cf8tlvu,253853,i want you
1x2YcZB1QpRZB3HT9gdUCQ,ken ashcorp,41,2OKH8AVGrQXcBgTkOa5s3z,255584,blue
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,41,0Cl0mfhC0dJhjKtWQ5AukK,164719,fine one day
0RpddSzUHfncUWNJXKOsjy,neon trees,41,17QodENDMk3o1nPgPqfs3Y,220853,your surrender
0RpddSzUHfncUWNJXKOsjy,neon trees,41,3lq2dBQ2FCegLOevPX15mP,235506,sleeping with a friend - kat krazy radio mix
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,41,6ZpTP6EAgttscCCg5xil87,167687,she don't care
4Q2hTDZYFCohf17D5GvkIb,g perico,41,0sAanCaC0fh8us9B4VTcRR,176000,all blue
2SHS7BBj7Rv0UjsWwlkFEt,virginia man,41,7e3N9P7QJoQbmTTyNGweAq,284920,whistling trees
6uothxMWeLWIhsGeF7cyo4,enya,41,6OY6Cm8USlCFnInx1Tkt7s,222093,athair ar neamh
57anmI1X2hXWPrNagFdzZr,yacht,40,4v6fYRcGzDldWZ8pveHnHD,241066,dystopia (the earth is on fire)
0RpddSzUHfncUWNJXKOsjy,neon trees,40,1AtugkH5FJ1VP85GeurrYn,196453,i love you (but i hate your friends)
6vwjIs0tbIiseJMR3pqwiL,beartooth,40,4WV4qERo5ROBaeiA0WiIZR,210626,set me on fire
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,40,0BsrFujtlqX9cLxKBPHT6r,176142,seasons under my bed
2KAcGNHkwCFJb7w19oaqmU,mxxwll,40,4LGQk54cduKTGEb0k6ydg1,135222,palm trees
7o9BrJpGzDJxWSGpAViJu4,citizen way,40,1rjgVOD6Ipqsp13duCnAZ2,203426,set it on fire
3rGhySBeli7RDNfKZjvvkr,stalgia,40,3SStsxMgvB9AT14qdtAdZp,208729,in the trees
6TQj5BFPooTa08A7pk8AQ1,kaskade,40,1NtVWYw9QDr30Ei0phACni,247693,lessons in love
0RpddSzUHfncUWNJXKOsjy,neon trees,40,41aZ4UnmiyfQhPGtlWBah6,182413,moving in the dark
23ostNBoB9z6GMXLtHdg7y,prismo,40,3Cgy9wmQGY1mGCxAeAso83,183980,this ain't what you need
2l4Vxs0a8YMrFzp5paStMi,giants in the trees,40,3M4pmAxMHX0dXyVKYPrnyn,268193,sasquatch
1XyjBsbZBunXsYDTkaYtk9,knox hamilton,40,0tKOJwWpnWheb8wbu8H4VO,206626,set it on fire
4bOnt27cPrPHAWhADfD9Oi,wolfgang michael,40,3xRO8UqdxScLU48hvhqqA5,342952,rustling trees
6BXionV4R0BunrFpSwIMUK,britt nicole,40,5PAxUWPI4gyOuu4XhneRJU,216813,set the world on fire
3iTsJGG39nMg9YiolUgLMQ,morrissey,40,2xApUdNtCwWFBC7vhhtIPy,229653,hairdresser on fire - 2010 remastered version
2uFUBdaVGtyMqckSeCl0Qj,ludovico einaudi,40,4yilPuv6Pfvrmx3hky1sLq,385933,two trees
6cN5TvotJoRbhYHoCHw8BI,smoke trees,40,5HQYVe1pqsuOSdgo6wxEkp,99500,floating (feat. sugi.wa)
6k8x9QgjJkEQ1xRIDYa0tU,chad brownlee,40,2KfYWHH5LGhAODC0YBbWbh,212029,i hate you for it
5T7u5bYO62WTYOk5RBZwjo,jimmy scott,40,2OpEjOrVbb3BxpU2n4h6QV,234506,sycamore trees
4FtSnMlCVxCswABUmdhwpm,carly simon,40,6mSqWR95teJI6AXdMzDrjx,259306,you're so vain - 2015 remastered
5PqyUCb74JCPduh1k69CKB,silver trees,40,3EbbA98qsOfvHVv1q4JyU0,213855,one less bird
34c4iQ5tkaZKu6Sv28BTde,danzig,40,7gRwyXvNaXCNC9lZnDC38p,276986,soul on fire
1YfEcTuGvBQ8xSD1f53UnK,busta rhymes,40,3YhfOgIyJJA2hBgTsHi9WK,219680,light your ass on fire - club mix
4O71i7ke5iIBX6RNSFoZbS,trentemøller,40,1NikYGWprfcvEqtyL7wmZw,327875,still on fire
5wK5IsvsDAGMxnPvKyLf2y,$teven cannon,40,0bghJeMPijft3xKStMIhwa,176680,blue dolphin
6QtdwqSCN5B4wvBoHaNwTx,the country gentlemen,40,7e1uCyZHVqC62jZFLhliEw,233478,standing outside the fire
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,40,5kGJDyYg9KEfaV7Duuj7Do,195823,about the weather
2QF7jwUc5zgjSbOTYh1xV0,i set my friends on fire,40,3TLc8dJdRwIqYUFHkbKVed,189925,my uzi holds a hundred round conscience
0I5HubncQ8E1MFZOlPDY4J,trinidad james,40,60lhKSTg3pa1f9iD9hyPuR,239020,palm trees
738wLrAtLtCtFOLvQBXOXp,major lazer,40,5QfF5xitFXtiqLBS3vdRkx,193846,christmas trees
5sH4dr4r46Vm0Qu84PAYvk,ollie mn,40,0uyCWxy4a1NRSwGRe7ms09,319250,evening blue
25hbSOMmbhgqvonjC876UJ,aer,39,37lM4pUg5nR76qOhCIBtYY,236139,(if you want) trees
4VCsAaq5iupGwoL62VJqft,eleven pond,39,3xTp0br87r72eGYbiQjY5p,315613,watching trees
53RsXctnNmj9oKXvcbvzI2,alexisonfire,39,1FuZJZqUWbwpqwbT8eESfR,249066,accidents
1AgxgADPuRIW1wyaA4OKcB,tom rosenthal,39,3JoRVwLAzFUyvT7CrPLbz8,155613,dabilo
16oZKvXb6WkQlVAjwo2Wbg,the lumineers,39,3fk6w5lixDyovq4OT5xVYP,182703,blue christmas
10TCOjSPs9ywBN1Q083BnB,rain paris,39,7wXASsLBKziHpj6ybHTZfY,194000,broke
7luoqM5b6E0GkP3y3s2N9G,golden shoulders,39,2ShuJDejHCsnULbn9IYitk,190546,i will light you on fire
4AcHt3JxKy59IX7JNNlZn4,fitz and the tantrums,39,13AqPc8EhoMexneffvCwFM,208053,house on fire
48PlobPCCPdIKruxL7uHOe,jedidiah breeze,39,2Rdc6lytJ32HftdyR3wKKL,83173,swag on fire
5GrnEON1kUKxsgoTXnIUgE,stupid genius,39,381BSgkfYQXz5daNsZFj16,265404,palm trees (feat. capito)
5PP8syQrThERevdtvBZX60,the janoskians,39,0OnlXkEYVjQUvPEszsPuYm,179346,set this world on fire
2GVzsXcXyU95u2EahzwqN7,if these trees could talk,39,1pP4pz9onrc40w4i8xCE02,398480,earth crawler
0Xn4iSM6rXebCl4Ub50RFN,taken by trees,39,5XsV6sm6QGXebVd8xIw0Xc,159880,only yesterday
3IstlZaHyUP9SONpulb4SM,chris webby,39,5k5PkqQRo14ZH0mZPv0GoK,245373,world on fire (feat. jon connor & skrizzly adams)
7IxOJnsT8vXhTTzb6nlPOO,trees of eternity,39,1TYGfpGIDBYDISSLYgOXIQ,362026,my requiem
5n71fmAB8Un2IfAPn64erN,from first to last,39,3UREqG5g9fsF7Ip3leDY1A,240740,note to self - bonus track
10Z7WzKMeIdNBKexi1YarP,fame on fire,39,2D0pr7m3KoLABnQr65YJ2R,221415,the hills (feat. rain paris & arcaeus)
4M6SYbj2q4kUUrz9zKVqKZ,between the trees,39,79HaYwXcch3uyHe6qSEUGe,211253,the way she feels
0xTcxl35DKXUeYRWqY10w6,peewee longway,39,5hbB8AHuIuGegLmq53acA8,209293,mr. blue benjamin
0ky4LIRukBkNFLJ2uzpQ9Y,dj fire,39,2di0TfKcoDdmnA0mSPLCYk,200869,back up on it (jasmine)
53RsXctnNmj9oKXvcbvzI2,alexisonfire,39,7lizxTTQfC5au1t4th9LaG,330986,rough hands
6jEiUoyyJNPHzSR0Nib6HX,walk off the earth,39,6itJejFRbmXTR0HE9Dgm1e,195213,california trees
0RpddSzUHfncUWNJXKOsjy,neon trees,39,5YTgassaL5pqhbZhSrmpVz,237933,unavoidable
0EY2klOFCGNWO2gc3k9AhQ,early morning rebel,39,5mbcjmw6eqXlSSRHGxEjkG,165531,set the world on fire
3UgUhV9q1bk6Qz9ZLoQ0f5,the bassassinators,39,0ykdsxXQwBNXEVJq0rSQx9,189884,palm trees
6OHXnLZCeWUwtdDsBdqOdr,zoë keating,39,7sXYoFoFoJ28bnjsnoBfvY,394506,escape artist
1eiIIImNeUj3vpaocWqoOf,high on fire,39,2O3YhuDXoMcngFlNDlaxgp,374186,fury whip
7AH2bTtNIOYu24O3NuFxhG,the letter black,39,3Ei2BrroVwYKRMG48i3yWs,185773,fire with fire
3vRclCt9VnNhYIxFMQCxuM,milli vanilli,39,0UUpyDCYzkziXJ1TM4awHM,248533,blame it on the rain
1I9Hqy4QnMyVhZwRM2r41B,gareth coker,39,5ysSvGlCm5Du2VXLQM0qIU,108707,the ancestral trees
3Ukr3Ufjg8ygRJv7Ww887f,screaming trees,39,0VutyLEoI1f7HzWLQ9LF4Y,274973,dollar bill
26AHtbjWKiwYzsoGoUZq53,pentatonix,39,3M2xVmqG5GgthkaRJBntBk,223369,the christmas song (chestnuts roasting on an open fire)
2QF7jwUc5zgjSbOTYh1xV0,i set my friends on fire,39,0O1JM7CfWK4jqdAfqBUaIY,182866,crank that
32DWM2tctxuDatAYWHjCtC,hymns on piano,38,3E26nxXswcGtge3zCuvFoT,211998,in the sweet by and by
3bPYp2SfYS17d7qt0Vet9x,paul & the tall trees,38,4nvmJiGmjq91OnXZVY1ew6,135506,crack of dawn
2fhngmJMaaKcdhXHCa4cPK,the dead milkmen,38,1Eur4TrsU4GXZUVE421DU9,129800,if you love someone set them on fire
10Z7WzKMeIdNBKexi1YarP,fame on fire,38,08CryLK82TKGNEGWsE5aqC,210535,another one
4Z8W4fKeB5YxbusRsdQVPb,radiohead,38,29uCXUBVQfMDb8ekQHJns9,285773,fake plastic trees - acoustic version
19HgKsSbdKYlYmitK3Y8uP,in fear and faith,38,3P2jvK0suJNGUnkvmef4ZZ,290360,live love die
6cN5TvotJoRbhYHoCHw8BI,smoke trees,38,7qTw9QO2MRBuzGsSE2NHkL,121445,na parte superior da ruína
5XenQ7XfcvQdfIbpLEFaKQ,goldlink,38,1Z5B5x1vsgwmR6M4B8ndwU,277896,palm trees - motez remix
1nwOAIlEn6W5ZtwLyDE9kv,flatdisk,38,1UtjCEfOU9JaAMuGIhBPBx,179069,set the world (on fire)
4TMHGUX5WI7OOm53PqSDAT,grateful dead,38,6rSYzRTxpnSZwS49EqlNaM,909080,"fire on the mountain - live at barton hall, cornell university, ithaca, ny 5/8/77 [remastered]"
2KjaL4J0uboVxiWcClmk9X,the honey trees,38,4YWo9ICZYZAjWD01AaXczd,240586,to be with you
7ybXCaa1Cc7rMNDoMZoWzS,a house in the trees,38,0yfV3LUBvMR3lcG5nIwVQ6,262642,tuesday afternoon
70sTS2TfD7x40e01or0h2I,christopher o'riley,38,6vrXoa46fJUbYKQJLVSyHO,294973,fake plastic trees
2EO56JK4txid1Pss9GVbOL,stars,38,3YG2LwgJ7LL9X21qlvUF4B,247733,calendar girl
7ERTOmWXRyme5WJUpXVVSl,oski,38,0yf3Uo4dWblVmsthfHxAUE,312446,on fire (feat.uz)
1Fj0R2t4HaJa3oUe8azB8R,ty herndon,38,2kTDg9a038lWlqACMYPoK9,197600,house on fire
4VcTmgGKGuJn56Ac2zNhiH,the innocence mission,38,4HUi2DTKRttvOtdiLu9oik,237213,spring
1FWybrAwiSa0zKibdLfZZr,blue foundation,38,0OsnLvp3vjq2yRA8gZqjrl,296275,heads on fire - zeds dead remix
6Pm0evhKSUGTGYDxzpGGKf,sarah klang,38,0rmp24v68gIzN4m5SfEVYW,252280,left me on fire
74oJ4qxwOZvX6oSsu1DGnw,cream,38,0aY5bJ4jRHiOd8eCMWmcy8,301266,sitting on top of the world
6DKmuXxXASTF6xaJwcTfjv,spiritualized,38,6TdG8ruJBKjF0dHzwKZ9aj,246160,soul on fire
10Z7WzKMeIdNBKexi1YarP,fame on fire,38,230vusAfYo2qoGqHZWFuiv,205263,want to want me
1ajTetyk95Ba8KUEYn7PT4,trapo,38,5qnN2i6PeRhwm3HuGFPAQQ,234424,speed
28ExwzUQsvgJooOI0X1mr3,jay rock,38,2efXZKqjit32oAHSDHtW1v,321547,money trees deuce
